date,store_number,store_name,city,county,sales
2022-01-30,2644,Hy-Vee Fort Dodge Wine and Spirits,Fort Dodge,WEBSTER,30556.84
2022-02-06,2644,Hy-Vee Fort Dodge Wine and Spirits,Fort Dodge,WEBSTER,34358.37
2022-01-09,2539,Hy-Vee Food Store / Iowa Falls,Iowa Falls,HARDIN,8181.81
2022-01-16,2539,Hy-Vee Food Store / Iowa Falls,Iowa Falls,HARDIN,7853.73
2022-01-23,2539,Hy-Vee Food Store / Iowa Falls,Iowa Falls,HARDIN,15190.79
2022-01-30,2539,Hy-Vee Food Store / Iowa Falls,Iowa Falls,HARDIN,9789.03
2022-02-06,2539,Hy-Vee Food Store / Iowa Falls,Iowa Falls,HARDIN,14521.55
2022-01-09,2582,Hy-Vee #2 Food Store / Mason City,Mason City,CERRO GORD,12855.89
2022-01-16,2582,Hy-Vee #2 Food Store / Mason City,Mason City,CERRO GORD,10599.5
2022-01-23,2582,Hy-Vee #2 Food Store / Mason City,Mason City,CERRO GORD,17607.96
2022-01-30,2582,Hy-Vee #2 Food Store / Mason City,Mason City,CERRO GORD,11459.2
2022-02-06,2582,Hy-Vee #2 Food Store / Mason City,Mason City,CERRO GORD,20801.0
2022-01-09,2515,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,37971.53
2022-01-16,2515,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,56617.93
2022-01-23,2515,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,26518.65
2022-01-30,2515,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,16171.8
2022-02-06,2515,Hy-Vee Food Store #1 / Mason City,Mason City,CERRO GORD,13907.77
2022-01-09,5351,Downtown Liquor,Sioux City,WOODBURY,17332.08
2022-01-16,5351,Downtown Liquor,Sioux City,WOODBURY,19018.24
2022-01-23,5351,Downtown Liquor,Sioux City,WOODBURY,18159.84
2022-01-30,5351,Downtown Liquor,Sioux City,WOODBURY,18541.92
2022-02-06,5351,Downtown Liquor,Sioux City,WOODBURY,18450.9
2022-01-09,3820,"Charlie's Wine and Spirits,",Sioux City,WOODBURY,15988.19
2022-01-16,3820,"Charlie's Wine and Spirits,",Sioux City,WOODBURY,15583.61
2022-01-23,3820,"Charlie's Wine and Spirits,",Sioux City,WOODBURY,18139.65
2022-01-30,3820,"Charlie's Wine and Spirits,",Sioux City,WOODBURY,16755.55
2022-02-06,3820,"Charlie's Wine and Spirits,",Sioux City,WOODBURY,41362.19
2022-01-09,3447,Sam's Club 6432 / Sioux City,Sioux City,WOODBURY,92642.28
2022-01-16,3447,Sam's Club 6432 / Sioux City,Sioux City,WOODBURY,16875.24
2022-01-23,3447,Sam's Club 6432 / Sioux City,Sioux City,WOODBURY,38624.16
2022-01-30,3447,Sam's Club 6432 / Sioux City,Sioux City,WOODBURY,19138.38
2022-02-06,3447,Sam's Club 6432 / Sioux City,Sioux City,WOODBURY,25362.18
2022-01-09,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,21049.46
2022-01-16,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,25773.08
2022-01-23,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,25887.43
2022-01-30,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,17674.88
2022-02-06,2594,Hy-Vee Food Store / Sioux City,Sioux City,WOODBURY,15436.99
2022-01-09,2621,Hy-Vee Food Store #3 / Sioux City,Sioux City,WOODBURY,22897.79
2022-01-16,2621,Hy-Vee Food Store #3 / Sioux City,Sioux City,WOODBURY,25505.74
2022-01-23,2621,Hy-Vee Food Store #3 / Sioux City,Sioux City,WOODBURY,24285.4
2022-01-30,2621,Hy-Vee Food Store #3 / Sioux City,Sioux City,WOODBURY,22800.52
2022-02-06,2621,Hy-Vee Food Store #3 / Sioux City,Sioux City,WOODBURY,26606.32
2022-01-09,2623,Hy-Vee Food Store #4 / Sioux City,Sioux City,WOODBURY,24841.79
2022-01-16,2623,Hy-Vee Food Store #4 / Sioux City,Sioux City,WOODBURY,15948.24
2022-01-23,2623,Hy-Vee Food Store #4 / Sioux City,Sioux City,WOODBURY,17806.15
2022-01-30,2623,Hy-Vee Food Store #4 / Sioux City,Sioux City,WOODBURY,22485.83
2022-02-06,2623,Hy-Vee Food Store #4 / Sioux City,Sioux City,WOODBURY,21135.51
2022-01-09,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,5619.04
2022-01-16,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7691.2
2022-01-23,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11597.72
2022-01-30,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7839.36
2022-02-06,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10681.2
2022-01-09,4988,Happy's Wine & Spirits,Cedar Falls,BLACK HAWK,55687.44
2022-01-16,4988,Happy's Wine & Spirits,Cedar Falls,BLACK HAWK,37659.17
2022-01-23,4988,Happy's Wine & Spirits,Cedar Falls,BLACK HAWK,2876.31
2022-01-30,4988,Happy's Wine & Spirits,Cedar Falls,BLACK HAWK,28269.05
2022-02-06,4988,Happy's Wine & Spirits,Cedar Falls,BLACK HAWK,45328.08
2022-01-09,2106,Hillstreet News and Tobacco,Cedar Falls,BLACK HAWK,15202.02
2022-01-16,2106,Hillstreet News and Tobacco,Cedar Falls,BLACK HAWK,15229.75
2022-01-23,2106,Hillstreet News and Tobacco,Cedar Falls,BLACK HAWK,14015.95
2022-01-30,2106,Hillstreet News and Tobacco,Cedar Falls,BLACK HAWK,11308.74
2022-02-06,2106,Hillstreet News and Tobacco,Cedar Falls,BLACK HAWK,13246.22
2022-01-09,2572,Hy-Vee Food Store / Cedar Falls,Cedar Falls,BLACK HAWK,28778.79
2022-01-16,2572,Hy-Vee Food Store / Cedar Falls,Cedar Falls,BLACK HAWK,14255.98
2022-01-23,2572,Hy-Vee Food Store / Cedar Falls,Cedar Falls,BLACK HAWK,18431.11
2022-01-30,2572,Hy-Vee Food Store / Cedar Falls,Cedar Falls,BLACK HAWK,19158.21
2022-02-06,2572,Hy-Vee Food Store / Cedar Falls,Cedar Falls,BLACK HAWK,17792.72
2022-01-09,2522,Hy-Vee Wine and Spirits / Spirit Lake,Spirit Lake,DICKINSON,11472.96
2022-01-16,2522,Hy-Vee Wine and Spirits / Spirit Lake,Spirit Lake,DICKINSON,10258.72
2022-01-23,2522,Hy-Vee Wine and Spirits / Spirit Lake,Spirit Lake,DICKINSON,30304.82
2022-01-30,2522,Hy-Vee Wine and Spirits / Spirit Lake,Spirit Lake,DICKINSON,21749.67
2022-02-06,2522,Hy-Vee Wine and Spirits / Spirit Lake,Spirit Lake,DICKINSON,10059.47
2022-01-09,3773,Benz Distributing,Cedar Rapids,LINN,62917.91
2022-01-16,3773,Benz Distributing,Cedar Rapids,LINN,57142.62
2022-01-23,3773,Benz Distributing,Cedar Rapids,LINN,47060.82
2022-01-30,3773,Benz Distributing,Cedar Rapids,LINN,90957.04
2022-02-06,3773,Benz Distributing,Cedar Rapids,LINN,77628.92
2022-01-09,2647,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,29344.22
2022-01-16,2647,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,24046.1
2022-01-23,2647,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,28847.31
2022-01-30,2647,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,43482.03
2022-02-06,2647,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,43244.75
2022-01-09,3385,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,95694.84
2022-01-16,3385,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,31104.72
2022-01-23,3385,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,45306.6
2022-01-30,3385,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,21735.24
2022-02-06,3385,Sam's Club 8162 / Cedar Rapids,Cedar Rapids,LINN,26321.34
2022-01-09,2605,Hy-Vee Drugstore #5 / Cedar Rapids,Cedar Rapids,LINN,16877.57
2022-01-16,2605,Hy-Vee Drugstore #5 / Cedar Rapids,Cedar Rapids,LINN,12741.11
2022-01-23,2605,Hy-Vee Drugstore #5 / Cedar Rapids,Cedar Rapids,LINN,11209.23
2022-01-30,2605,Hy-Vee Drugstore #5 / Cedar Rapids,Cedar Rapids,LINN,15051.53
2022-02-06,2605,Hy-Vee Drugstore #5 / Cedar Rapids,Cedar Rapids,LINN,27826.86
2022-01-09,2508,Hy-Vee Food Store #1 / Cedar Rapids,Cedar Rapids,LINN,14005.15
2022-01-16,2508,Hy-Vee Food Store #1 / Cedar Rapids,Cedar Rapids,LINN,28564.55
2022-01-23,2508,Hy-Vee Food Store #1 / Cedar Rapids,Cedar Rapids,LINN,10713.07
2022-01-30,2508,Hy-Vee Food Store #1 / Cedar Rapids,Cedar Rapids,LINN,12102.09
2022-02-06,2508,Hy-Vee Food Store #1 / Cedar Rapids,Cedar Rapids,LINN,16525.68
2022-01-09,2552,Hy-Vee Food Store #3 / Cedar Rapids,Cedar Rapids,LINN,20968.92
2022-01-16,2552,Hy-Vee Food Store #3 / Cedar Rapids,Cedar Rapids,LINN,19360.83
2022-01-23,2552,Hy-Vee Food Store #3 / Cedar Rapids,Cedar Rapids,LINN,14875.73
2022-01-30,2552,Hy-Vee Food Store #3 / Cedar Rapids,Cedar Rapids,LINN,17914.98
2022-02-06,2552,Hy-Vee Food Store #3 / Cedar Rapids,Cedar Rapids,LINN,16168.4
2022-01-09,2590,Hy-Vee Food Store #5 / Cedar Rapids,Cedar Rapids,LINN,19050.81
2022-01-16,2590,Hy-Vee Food Store #5 / Cedar Rapids,Cedar Rapids,LINN,26165.98
2022-01-23,2590,Hy-Vee Food Store #5 / Cedar Rapids,Cedar Rapids,LINN,16007.88
2022-01-30,2590,Hy-Vee Food Store #5 / Cedar Rapids,Cedar Rapids,LINN,15176.15
2022-02-06,2590,Hy-Vee Food Store #5 / Cedar Rapids,Cedar Rapids,LINN,22634.63
2022-01-09,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,Cedar Rapids,LINN,18522.01
2022-01-16,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,Cedar Rapids,LINN,16540.74
2022-01-23,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,Cedar Rapids,LINN,12592.63
2022-01-30,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,Cedar Rapids,LINN,19495.09
2022-02-06,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,Cedar Rapids,LINN,14652.15
2022-01-09,2544,Hy-Vee Food Store / Marshalltown,Marshalltown,MARSHALL,28389.04
2022-01-16,2544,Hy-Vee Food Store / Marshalltown,Marshalltown,MARSHALL,13526.5
2022-01-23,2544,Hy-Vee Food Store / Marshalltown,Marshalltown,MARSHALL,17336.12
2022-01-30,2544,Hy-Vee Food Store / Marshalltown,Marshalltown,MARSHALL,30160.88
2022-02-06,2544,Hy-Vee Food Store / Marshalltown,Marshalltown,MARSHALL,29077.44
2022-01-09,5102,Wilkie Liquors,Mount Vernon,LINN,62191.41
2022-01-16,5102,Wilkie Liquors,Mount Vernon,LINN,65343.31
2022-01-23,5102,Wilkie Liquors,Mount Vernon,LINN,74716.65
2022-01-30,5102,Wilkie Liquors,Mount Vernon,LINN,68053.32
2022-02-06,5102,Wilkie Liquors,Mount Vernon,LINN,77976.6
2022-01-09,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,38895.03
2022-01-16,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,17214.29
2022-01-23,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,19396.99
2022-01-30,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,34809.04
2022-02-06,2536,HY-VEE / PLEASANT HILL,Pleasant Hill,Polk,36894.52
2022-01-09,4312,I-80 Liquor / Council Bluffs,Council Bluffs,POTTAWATTA,30350.44
2022-01-16,4312,I-80 Liquor / Council Bluffs,Council Bluffs,POTTAWATTA,39611.46
2022-01-23,4312,I-80 Liquor / Council Bluffs,Council Bluffs,POTTAWATTA,47862.46
2022-01-30,4312,I-80 Liquor / Council Bluffs,Council Bluffs,POTTAWATTA,74435.87
2022-02-06,4312,I-80 Liquor / Council Bluffs,Council Bluffs,POTTAWATTA,47395.88
2022-01-09,3477,Sam's Club 6472 / Council Bluffs,Council Bluffs,POTTAWATTA,55318.92
2022-01-16,3477,Sam's Club 6472 / Council Bluffs,Council Bluffs,POTTAWATTA,6507.06
2022-01-23,3477,Sam's Club 6472 / Council Bluffs,Council Bluffs,POTTAWATTA,20764.98
2022-01-30,3477,Sam's Club 6472 / Council Bluffs,Council Bluffs,POTTAWATTA,26996.7
2022-02-06,3477,Sam's Club 6472 / Council Bluffs,Council Bluffs,POTTAWATTA,17576.16
2022-01-09,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,21673.16
2022-01-16,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18893.51
2022-01-23,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18173.31
2022-01-30,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25631.22
2022-02-06,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,17821.05
2022-01-09,2629,Hy-Vee Food Store #2 / Council Bluffs,Council Bluffs,POTTAWATTA,37706.45
2022-01-16,2629,Hy-Vee Food Store #2 / Council Bluffs,Council Bluffs,POTTAWATTA,31487.76
2022-01-23,2629,Hy-Vee Food Store #2 / Council Bluffs,Council Bluffs,POTTAWATTA,24621.54
2022-01-30,2629,Hy-Vee Food Store #2 / Council Bluffs,Council Bluffs,POTTAWATTA,43376.33
2022-02-06,2629,Hy-Vee Food Store #2 / Council Bluffs,Council Bluffs,POTTAWATTA,36411.27
2022-01-09,2558,Hy-Vee Food Store / Mount Pleasant,Mount Pleasant,HENRY,16951.95
2022-01-16,2558,Hy-Vee Food Store / Mount Pleasant,Mount Pleasant,HENRY,13710.04
2022-01-23,2558,Hy-Vee Food Store / Mount Pleasant,Mount Pleasant,HENRY,18441.29
2022-01-30,2558,Hy-Vee Food Store / Mount Pleasant,Mount Pleasant,HENRY,20851.51
2022-02-06,2558,Hy-Vee Food Store / Mount Pleasant,Mount Pleasant,HENRY,13163.31
2022-01-09,2648,Hy-Vee #4 / WDM,West Des Moines,POLK,25915.73
2022-01-16,2648,Hy-Vee #4 / WDM,West Des Moines,POLK,29688.63
2022-01-23,2648,Hy-Vee #4 / WDM,West Des Moines,POLK,34374.04
2022-01-30,2648,Hy-Vee #4 / WDM,West Des Moines,POLK,32031.09
2022-02-06,2648,Hy-Vee #4 / WDM,West Des Moines,POLK,17841.22
2022-01-09,2535,Hy-Vee Food Store #1 / WDM,West Des Moines,POLK,16797.66
2022-01-16,2535,Hy-Vee Food Store #1 / WDM,West Des Moines,POLK,12718.92
2022-01-23,2535,Hy-Vee Food Store #1 / WDM,West Des Moines,POLK,9942.78
2022-01-30,2535,Hy-Vee Food Store #1 / WDM,West Des Moines,POLK,11846.7
2022-02-06,2535,Hy-Vee Food Store #1 / WDM,West Des Moines,POLK,8344.02
2022-01-16,3814,Costco Wholesale #788 / WDM,West Des Moines,Dallas,204426.19
2022-01-23,3814,Costco Wholesale #788 / WDM,West Des Moines,Dallas,59506.08
2022-01-30,3814,Costco Wholesale #788 / WDM,West Des Moines,Dallas,40530.9
2022-02-06,3814,Costco Wholesale #788 / WDM,West Des Moines,Dallas,67143.72
2022-01-09,2619,Hy-Vee Wine and Spirits / WDM,West Des Moines,POLK,15884.86
2022-01-16,2619,Hy-Vee Wine and Spirits / WDM,West Des Moines,POLK,25722.84
2022-01-23,2619,Hy-Vee Wine and Spirits / WDM,West Des Moines,POLK,41448.43
2022-01-30,2619,Hy-Vee Wine and Spirits / WDM,West Des Moines,POLK,24197.92
2022-02-06,2619,Hy-Vee Wine and Spirits / WDM,West Des Moines,POLK,36718.03
2022-01-09,2521,Hy-Vee Food and Drug / Grand / WDM,West Des Moines,POLK,21414.77
2022-01-16,2521,Hy-Vee Food and Drug / Grand / WDM,West Des Moines,POLK,21801.47
2022-01-23,2521,Hy-Vee Food and Drug / Grand / WDM,West Des Moines,POLK,18797.93
2022-01-30,2521,Hy-Vee Food and Drug / Grand / WDM,West Des Moines,POLK,20593.2
2022-02-06,2521,Hy-Vee Food and Drug / Grand / WDM,West Des Moines,POLK,22752.09
2022-01-09,2620,Hy-Vee / Windsor Heights,Windsor Heights,Polk,22751.34
2022-01-16,2620,Hy-Vee / Windsor Heights,Windsor Heights,Polk,16563.4
2022-01-23,2620,Hy-Vee / Windsor Heights,Windsor Heights,Polk,13843.59
2022-01-30,2620,Hy-Vee / Windsor Heights,Windsor Heights,Polk,27992.12
2022-02-06,2620,Hy-Vee / Windsor Heights,Windsor Heights,Polk,25375.27
2022-01-09,3420,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,105246.18
2022-01-16,3420,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,21416.71
2022-01-23,3420,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,37730.52
2022-01-30,3420,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,54802.08
2022-02-06,3420,Sam's Club 6344 / Windsor Heights,Windsor Heights,Polk,44223.54
2018-02-04,2648,Hy-Vee #4 / Wdm,West Des Moines,POLK,1126.76
2018-01-21,2648,Hy-Vee #4 / Wdm,West Des Moines,POLK,22259.76
2018-06-03,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,13998.819999999998
2018-06-17,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,14162.630000000001
2018-07-01,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,23954.7
2018-01-07,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,14826.75
2018-06-24,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,15317.559999999998
2018-07-15,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,32250.079999999998
2018-03-11,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,14382.800000000001
2018-01-14,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,12251.109999999999
2018-01-14,2648,Hy-Vee #4 / Wdm,West Des Moines,POLK,25800.490000000005
2018-04-01,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,12807.369999999997
2018-05-27,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,19739.23
2018-05-20,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,11824.09
2018-01-21,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,9239.24
2018-02-11,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,8368.0
2018-03-18,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,15276.76
2018-07-08,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,11241.449999999999
2018-01-28,2648,Hy-Vee #4 / Wdm,West Des Moines,POLK,24699.08
2018-04-08,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,16128.02
2018-04-29,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,10409.970000000001
2018-01-28,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,10720.22
2018-03-04,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,12803.429999999998
2018-03-25,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,11158.85
2018-01-07,2648,Hy-Vee #4 / Wdm,West Des Moines,POLK,32297.610000000008
2018-04-15,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,12379.62
2018-02-18,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,9767.36
2018-02-04,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,11986.489999999998
2018-04-22,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,15600.52
2018-05-13,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,22863.870000000003
2018-06-10,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,11748.500000000002
2018-02-25,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,13773.499999999998
2018-05-06,2565,Hy-Vee Food Store / Spencer,Spencer,CLAY,12762.100000000002
2018-01-07,2663,Hy-Vee Food Store / Douglas,Urbandale,POLK,13470.619999999997
2018-01-14,3814,Costco Wholesale #788,West Des Moines,Dallas,53861.64
2018-01-07,3814,Costco Wholesale #788,West Des Moines,Dallas,14731.32
2018-01-28,3814,Costco Wholesale #788,West Des Moines,Dallas,9003.5999999999985
2020-07-12,3952,Lot-A-Spirits,Bettendorf,SCOTT,49623.209999999992
2021-05-30,3952,Lot-A-Spirits,Bettendorf,SCOTT,72008.75
2020-03-08,3952,Lot-A-Spirits,Bettendorf,SCOTT,71555.32
2020-08-02,3952,Lot-A-Spirits,Bettendorf,SCOTT,62571.170000000013
2021-10-24,3952,Lot-A-Spirits,Bettendorf,SCOTT,47984.51999999999
2019-09-22,3952,Lot-A-Spirits,Bettendorf,SCOTT,71258.91
2020-09-06,3952,Lot-A-Spirits,Bettendorf,SCOTT,60789.659999999996
2020-02-02,3952,Lot-A-Spirits,Bettendorf,SCOTT,61638.6
2021-01-03,3952,Lot-A-Spirits,Bettendorf,SCOTT,40702.899999999994
2020-12-27,3952,Lot-A-Spirits,Bettendorf,SCOTT,61931.03
2021-08-15,3952,Lot-A-Spirits,Bettendorf,SCOTT,60162.62
2021-11-07,3952,Lot-A-Spirits,Bettendorf,SCOTT,53802.55
2018-05-06,3952,Lot-A-Spirits,Bettendorf,SCOTT,60977.76
2021-11-21,3952,Lot-A-Spirits,Bettendorf,SCOTT,45051.160000000011
2020-07-05,3952,Lot-A-Spirits,Bettendorf,SCOTT,64137.110000000008
2021-05-16,3952,Lot-A-Spirits,Bettendorf,SCOTT,70069.38
2021-01-24,3952,Lot-A-Spirits,Bettendorf,SCOTT,65597.409999999989
2019-12-15,3952,Lot-A-Spirits,Bettendorf,SCOTT,80726.84
2019-02-24,3952,Lot-A-Spirits,Bettendorf,SCOTT,66765.39
2020-08-09,3952,Lot-A-Spirits,Bettendorf,SCOTT,56668.829999999994
2019-07-14,3952,Lot-A-Spirits,Bettendorf,SCOTT,71697.920000000013
2018-03-25,3952,Lot-A-Spirits,Bettendorf,SCOTT,59051.680000000008
2018-05-13,3952,Lot-A-Spirits,Bettendorf,SCOTT,51488.2
2018-06-10,3952,Lot-A-Spirits,Bettendorf,SCOTT,59092.55
2018-05-27,3952,Lot-A-Spirits,Bettendorf,SCOTT,61715.96
2018-02-11,3952,Lot-A-Spirits,Bettendorf,SCOTT,50283.349999999991
2018-04-08,3952,Lot-A-Spirits,Bettendorf,SCOTT,47283.92000000002
2018-04-15,3952,Lot-A-Spirits,Bettendorf,SCOTT,45205.62000000001
2018-05-20,3952,Lot-A-Spirits,Bettendorf,SCOTT,43686.110000000008
2018-06-03,3952,Lot-A-Spirits,Bettendorf,SCOTT,41190.51
2018-06-17,3952,Lot-A-Spirits,Bettendorf,SCOTT,56612.109999999993
2020-12-06,3952,Lot-A-Spirits,Bettendorf,SCOTT,32456.0
2018-12-02,3952,Lot-A-Spirits,Bettendorf,SCOTT,30258.79
2019-04-21,3952,Lot-A-Spirits,Bettendorf,SCOTT,62498.62
2021-04-18,3952,Lot-A-Spirits,Bettendorf,SCOTT,65414.170000000006
2020-09-20,3952,Lot-A-Spirits,Bettendorf,SCOTT,63278.200000000004
2021-02-21,3952,Lot-A-Spirits,Bettendorf,SCOTT,55028.61
2019-05-26,3952,Lot-A-Spirits,Bettendorf,SCOTT,78698.049999999988
2018-10-14,3952,Lot-A-Spirits,Bettendorf,SCOTT,58600.26
2021-10-10,3952,Lot-A-Spirits,Bettendorf,SCOTT,52935.99
2021-03-14,3952,Lot-A-Spirits,Bettendorf,SCOTT,96622.110000000015
2019-04-14,3952,Lot-A-Spirits,Bettendorf,SCOTT,69137.180000000008
2019-09-29,3952,Lot-A-Spirits,Bettendorf,SCOTT,70797.05
2021-04-04,3952,Lot-A-Spirits,Bettendorf,SCOTT,77877.53
2021-03-21,3952,Lot-A-Spirits,Bettendorf,SCOTT,62533.1
2018-09-02,3952,Lot-A-Spirits,Bettendorf,SCOTT,70327.819999999992
2019-11-10,3952,Lot-A-Spirits,Bettendorf,SCOTT,65537.36
2019-07-28,3952,Lot-A-Spirits,Bettendorf,SCOTT,84707.680000000008
2020-09-13,3952,Lot-A-Spirits,Bettendorf,SCOTT,62218.91
2021-05-09,3952,Lot-A-Spirits,Bettendorf,SCOTT,64001.36
2019-11-17,3952,Lot-A-Spirits,Bettendorf,SCOTT,66236.34
2019-06-02,3952,Lot-A-Spirits,Bettendorf,SCOTT,70489.14
2018-01-28,3952,Lot-A-Spirits,Bettendorf,SCOTT,46951.43
2018-10-28,3952,Lot-A-Spirits,Bettendorf,SCOTT,53832.200000000004
2019-06-09,3952,Lot-A-Spirits,Bettendorf,SCOTT,66693.82
2019-06-23,3952,Lot-A-Spirits,Bettendorf,SCOTT,72151.99000000002
2018-07-29,3952,Lot-A-Spirits,Bettendorf,SCOTT,76189.530000000013
2019-09-15,3952,Lot-A-Spirits,Bettendorf,SCOTT,63154.820000000007
2021-04-11,3952,Lot-A-Spirits,Bettendorf,SCOTT,68749.66
2019-10-20,3952,Lot-A-Spirits,Bettendorf,SCOTT,65081.59
2019-01-20,3952,Lot-A-Spirits,Bettendorf,SCOTT,51813.880000000005
2020-11-22,3952,Lot-A-Spirits,Bettendorf,SCOTT,41127.75
2019-07-07,3952,Lot-A-Spirits,Bettendorf,SCOTT,70560.01
2020-02-23,3952,Lot-A-Spirits,Bettendorf,SCOTT,79942.510000000009
2021-12-12,3952,Lot-A-Spirits,Bettendorf,SCOTT,63393.65
2021-06-20,3952,Lot-A-Spirits,Bettendorf,SCOTT,72500.38
2019-06-16,3952,Lot-A-Spirits,Bettendorf,SCOTT,70021.83
2018-04-22,3952,Lot-A-Spirits,Bettendorf,SCOTT,54092.329999999994
2021-01-10,3952,Lot-A-Spirits,Bettendorf,SCOTT,35297.030000000006
2020-07-26,3952,Lot-A-Spirits,Bettendorf,SCOTT,58663.830000000009
2019-04-07,3952,Lot-A-Spirits,Bettendorf,SCOTT,73616.75999999998
2018-01-14,3952,Lot-A-Spirits,Bettendorf,SCOTT,52937.979999999989
2018-06-24,3952,Lot-A-Spirits,Bettendorf,SCOTT,53917.990000000005
2018-02-04,3952,Lot-A-Spirits,Bettendorf,SCOTT,44343.600000000006
2018-07-15,3952,Lot-A-Spirits,Bettendorf,SCOTT,53406.9
2021-06-13,3952,Lot-A-Spirits,Bettendorf,SCOTT,87040.06
2021-09-26,3952,Lot-A-Spirits,Bettendorf,SCOTT,58515.07
2018-09-30,3952,Lot-A-Spirits,Bettendorf,SCOTT,47664.63
2021-03-07,3952,Lot-A-Spirits,Bettendorf,SCOTT,67640.040000000008
2019-12-29,3952,Lot-A-Spirits,Bettendorf,SCOTT,80186.790000000008
2018-10-07,3952,Lot-A-Spirits,Bettendorf,SCOTT,45384.479999999996
2020-06-21,3952,Lot-A-Spirits,Bettendorf,SCOTT,72557.91
2021-07-25,3952,Lot-A-Spirits,Bettendorf,SCOTT,78631.069999999992
2019-11-24,3952,Lot-A-Spirits,Bettendorf,SCOTT,71125.17
2020-02-16,3952,Lot-A-Spirits,Bettendorf,SCOTT,67548.319999999992
2021-05-23,3952,Lot-A-Spirits,Bettendorf,SCOTT,69531.51
